strategy_id,token_symbol,token_address,entry_price,exit_price,pnl_percent,profit,fees_paid,duration_seconds,exit_reason,entry_confidence,timestamp,token_snapshot_json
SL_15,Fern,CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump,10597.515547787974,8889.960052609118,-20.99942421203424,-0.10814703469197634,0.027583081401279082,3.971106,SellCategory.STOP_LOSS: Down 16.1% from entry ($10598 => $8890),50.0,2026-02-22T14:01:41.281685+00:00,"{""pair_address"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""token_address"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""name"": ""Fern the Holder"", ""ticker"": ""Fern"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""twitter"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""telegram"": null, ""creator_name"": ""uncleibbra"", ""top10_holders_percent"": 21.693171054190103, ""dev_holding_percent"": 0.0, ""snipers_percent"": 14.066207934182588, ""insiders_percent"": 0.0, ""bundled_percent"": 30.650907348237975, ""holders"": 68, ""volume_total"": 179.10543820699985, ""market_cap"": 105.81396241872424, ""fees_paid"": 3.3622641409500025, ""total_supply"": 1000000000.0, ""txns_total"": 276, ""buys_total"": 180, ""sells_total"": 95, ""pro_traders_count"": 53, ""migrated_at"": ""2026-02-22T13:59:34.436Z"", ""created_at"": ""2026-02-22T14:00:34.436Z"", ""dev_tokens_migrated"": 6, ""dev_tokens_created"": 125, ""famous_kols"": 1, ""active_users_watching"": 129, ""twitter_followers"": 4258, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""1"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""2"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""3"": ""Fern the Holder"", ""4"": ""Fern"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""4hFFnD8q33WXbY1TwdBVy7Gsej8AXPSawknnMff3bwHK"", ""cashback"": true, ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""10"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""11"": null, ""12"": null, ""13"": 21.693171054190103, ""14"": 0.0, ""15"": 14.066207934182588, ""16"": 0.0, ""17"": 30.650907348237975, ""18"": 179.10543820699985, ""19"": 105.81396241872424, ""20"": 3.3622641409500025, ""21"": 58.362243415, ""22"": 551555220.889002, ""23"": 276, ""24"": 180, ""25"": 95, ""26"": 65.75, ""27"": 1000000000.0, ""28"": 68, ""29"": 53, ""30"": ""2026-02-22T14:00:34.436Z"", ""31"": null, ""32"": 0, ""33"": 6, ""34"": ""2026-02-22T13:59:34.436Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""fundingWalletAddress"": ""G2YxRa6wt1qePMwfJzdXZG62ej4qaTC7YURzuh2Lwd3t"", ""signature"": ""2eYeRwBqT6GBKvZjcweFC2FN4q2xWp5aQVkzaM4Dc4cv1edCPJHg5yu1KFNUfkRBmftDrEPFgApsu6vRjeMnEeKZ"", ""amountSol"": 29.69878212, ""fundedAt"": ""2026-01-24T09:33:52.000Z""}, ""40"": 1, ""41"": 125, ""42"": ""2026-02-22T14:00:29.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""en"", ""tickerDetectedLanguage"": ""en"", ""translations"": {""cn"": {""name"": ""\u8d39\u6069\u00b7\u970d\u5c14\u5fb7"", ""ticker"": ""\u8568\u7c7b""}, ""en"": {""name"": ""Fern the Holder"", ""ticker"": ""Fern""}}}, ""45"": 129, ""46"": ""uncleibbra"", ""47"": 4258, ""48"": 753, ""49"": null}}"
SL_15,Amika,ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump,13893.074165765247,11341.540249049416,-23.12091712681317,-0.11907272320308782,0.027245173509182853,11.88339,SellCategory.STOP_LOSS: Down 18.4% from entry ($13893 => $11342),50.0,2026-02-22T14:01:57.528414+00:00,"{""pair_address"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""token_address"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""creator"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""name"": ""Amika"", ""ticker"": ""Amika"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.instagram.com/p/DVArYckju6V/"", ""twitter"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""telegram"": null, ""creator_name"": ""jup_enjoyoors"", ""top10_holders_percent"": 22.1966355876092, ""dev_holding_percent"": 0.0, ""snipers_percent"": 2.4798397260725085, ""insiders_percent"": 0.0289679014061, ""bundled_percent"": 32.36882034346556, ""holders"": 179, ""volume_total"": 835.425922180999, ""market_cap"": 135.10679908332142, ""fees_paid"": 9.176765251699983, ""total_supply"": 1000000000.0, ""txns_total"": 1892, ""buys_total"": 1109, ""sells_total"": 782, ""pro_traders_count"": 95, ""migrated_at"": ""2026-02-22T13:54:47.001Z"", ""created_at"": ""2026-02-22T13:55:47.001Z"", ""dev_tokens_migrated"": 113, ""dev_tokens_created"": 3158, ""famous_kols"": 5, ""active_users_watching"": 206, ""twitter_followers"": 2151, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""1"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""2"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""3"": ""Amika"", ""4"": ""Amika"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""WvrgHKkK4VBMDqGB8U2gSgpGReN6A6E3HGjDyZpHzET"", ""cashback"": false, ""creator"": ""9dng6mPEJchqspgndTHsXt75We7sLjrGzddxEnUo3dM5"", ""feeShare"": true, ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.instagram.com/p/DVArYckju6V/"", ""10"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""11"": null, ""12"": null, ""13"": 22.1966355876092, ""14"": 0.0, ""15"": 2.4798397260725085, ""16"": 0.0289679014061, ""17"": 32.36882034346556, ""18"": 835.425922180999, ""19"": 135.10679908332142, ""20"": 9.176765251699983, ""21"": 65.947614809, ""22"": 488114700.788149, ""23"": 1892, ""24"": 1109, ""25"": 782, ""26"": 73.75, ""27"": 1000000000.0, ""28"": 179, ""29"": 95, ""30"": ""2026-02-22T13:55:47.001Z"", ""31"": null, ""32"": 0, ""33"": 113, ""34"": ""2026-02-22T13:54:47.001Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""fundingWalletAddress"": ""28RPde3YUR87aSfabwJaiYX7ZjXACQNxhhCJbkyUVAYY"", ""signature"": ""zbrwkgbufKBCUGAQbDQAWmBAzs7hxZVEZZLKGTGGpdEauDyoo5Qz8oi8kiS8oiSekEH6eUKUpBhULkQwM2fAKqq"", ""amountSol"": 3.532006713, ""fundedAt"": ""2025-06-07T10:18:35.000Z""}, ""40"": 5, ""41"": 3158, ""42"": ""2026-02-22T13:55:40.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""eo"", ""tickerDetectedLanguage"": ""eo"", ""translations"": {""cn"": {""name"": ""\u53cb\u597d\u7684"", ""ticker"": ""\u53cb\u597d\u7684""}, ""en"": {""name"": ""Friendly"", ""ticker"": ""Friendly""}}}, ""45"": 206, ""46"": ""jup_enjoyoors"", ""47"": 2151, ""48"": 4540, ""49"": null}}"
BASE,Amika,ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump,13893.074165765247,9691.513821461798,-34.30568706845217,-0.1766742884025287,0.025463681801983648,15.630394,SellCategory.STOP_LOSS: Down 30.2% from entry ($13893 => $9692),50.0,2026-02-22T14:02:01.274365+00:00,"{""pair_address"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""token_address"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""creator"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""name"": ""Amika"", ""ticker"": ""Amika"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.instagram.com/p/DVArYckju6V/"", ""twitter"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""telegram"": null, ""creator_name"": ""jup_enjoyoors"", ""top10_holders_percent"": 21.501799401425604, ""dev_holding_percent"": 0.0, ""snipers_percent"": 2.4798397260725085, ""insiders_percent"": 0.0289679014061, ""bundled_percent"": 29.158014301573665, ""holders"": 173, ""volume_total"": 845.2974853789993, ""market_cap"": 115.45075729896718, ""fees_paid"": 9.268186594649986, ""total_supply"": 1000000000.0, ""txns_total"": 1909, ""buys_total"": 1115, ""sells_total"": 793, ""pro_traders_count"": 91, ""migrated_at"": ""2026-02-22T13:54:47.001Z"", ""created_at"": ""2026-02-22T13:55:47.001Z"", ""dev_tokens_migrated"": 113, ""dev_tokens_created"": 3158, ""famous_kols"": 5, ""active_users_watching"": 201, ""twitter_followers"": 2151, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""1"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""2"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""3"": ""Amika"", ""4"": ""Amika"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""WvrgHKkK4VBMDqGB8U2gSgpGReN6A6E3HGjDyZpHzET"", ""cashback"": false, ""creator"": ""9dng6mPEJchqspgndTHsXt75We7sLjrGzddxEnUo3dM5"", ""feeShare"": true, ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.instagram.com/p/DVArYckju6V/"", ""10"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""11"": null, ""12"": null, ""13"": 21.501799401425604, ""14"": 0.0, ""15"": 2.4798397260725085, ""16"": 0.0289679014061, ""17"": 29.158014301573665, ""18"": 845.2974853789993, ""19"": 115.45075729896718, ""20"": 9.268186594649986, ""21"": 60.961954603, ""22"": 528034254.856684, ""23"": 1909, ""24"": 1115, ""25"": 793, ""26"": 68.71, ""27"": 1000000000.0, ""28"": 173, ""29"": 91, ""30"": ""2026-02-22T13:55:47.001Z"", ""31"": null, ""32"": 0, ""33"": 113, ""34"": ""2026-02-22T13:54:47.001Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""fundingWalletAddress"": ""28RPde3YUR87aSfabwJaiYX7ZjXACQNxhhCJbkyUVAYY"", ""signature"": ""zbrwkgbufKBCUGAQbDQAWmBAzs7hxZVEZZLKGTGGpdEauDyoo5Qz8oi8kiS8oiSekEH6eUKUpBhULkQwM2fAKqq"", ""amountSol"": 3.532006713, ""fundedAt"": ""2025-06-07T10:18:35.000Z""}, ""40"": 5, ""41"": 3158, ""42"": ""2026-02-22T13:55:40.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""eo"", ""tickerDetectedLanguage"": ""eo"", ""translations"": {""cn"": {""name"": ""\u53cb\u597d\u7684"", ""ticker"": ""\u53cb\u597d\u7684""}, ""en"": {""name"": ""Friendly"", ""ticker"": ""Friendly""}}}, ""45"": 201, ""46"": ""jup_enjoyoors"", ""47"": 2151, ""48"": 4540, ""49"": null}}"
SCALP_20,Amika,ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump,13893.074165765247,9691.513821461798,-34.30568706845217,-0.1766742884025287,0.025463681801983648,15.629495,SellCategory.STOP_LOSS: Down 30.2% from entry ($13893 => $9692),50.0,2026-02-22T14:02:01.274824+00:00,"{""pair_address"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""token_address"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""creator"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""name"": ""Amika"", ""ticker"": ""Amika"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.instagram.com/p/DVArYckju6V/"", ""twitter"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""telegram"": null, ""creator_name"": ""jup_enjoyoors"", ""top10_holders_percent"": 21.501799401425604, ""dev_holding_percent"": 0.0, ""snipers_percent"": 2.4798397260725085, ""insiders_percent"": 0.0289679014061, ""bundled_percent"": 29.158014301573665, ""holders"": 173, ""volume_total"": 845.2974853789993, ""market_cap"": 115.45075729896718, ""fees_paid"": 9.268186594649986, ""total_supply"": 1000000000.0, ""txns_total"": 1909, ""buys_total"": 1115, ""sells_total"": 793, ""pro_traders_count"": 91, ""migrated_at"": ""2026-02-22T13:54:47.001Z"", ""created_at"": ""2026-02-22T13:55:47.001Z"", ""dev_tokens_migrated"": 113, ""dev_tokens_created"": 3158, ""famous_kols"": 5, ""active_users_watching"": 201, ""twitter_followers"": 2151, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6YufoSyz3MA3KFo9QQWxAZBuWTT1h94vmGbYJSDQLaQv"", ""1"": ""ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump"", ""2"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""3"": ""Amika"", ""4"": ""Amika"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/ytSQ9F2cxMFs1nDQ7ZLqZ7tdtqnumu78wuvUvZdpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""WvrgHKkK4VBMDqGB8U2gSgpGReN6A6E3HGjDyZpHzET"", ""cashback"": false, ""creator"": ""9dng6mPEJchqspgndTHsXt75We7sLjrGzddxEnUo3dM5"", ""feeShare"": true, ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.instagram.com/p/DVArYckju6V/"", ""10"": ""https://x.com/jup_enjoyoors/status/2025570185634353180"", ""11"": null, ""12"": null, ""13"": 21.501799401425604, ""14"": 0.0, ""15"": 2.4798397260725085, ""16"": 0.0289679014061, ""17"": 29.158014301573665, ""18"": 845.2974853789993, ""19"": 115.45075729896718, ""20"": 9.268186594649986, ""21"": 60.961954603, ""22"": 528034254.856684, ""23"": 1909, ""24"": 1115, ""25"": 793, ""26"": 68.71, ""27"": 1000000000.0, ""28"": 173, ""29"": 91, ""30"": ""2026-02-22T13:55:47.001Z"", ""31"": null, ""32"": 0, ""33"": 113, ""34"": ""2026-02-22T13:54:47.001Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe"", ""fundingWalletAddress"": ""28RPde3YUR87aSfabwJaiYX7ZjXACQNxhhCJbkyUVAYY"", ""signature"": ""zbrwkgbufKBCUGAQbDQAWmBAzs7hxZVEZZLKGTGGpdEauDyoo5Qz8oi8kiS8oiSekEH6eUKUpBhULkQwM2fAKqq"", ""amountSol"": 3.532006713, ""fundedAt"": ""2025-06-07T10:18:35.000Z""}, ""40"": 5, ""41"": 3158, ""42"": ""2026-02-22T13:55:40.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""eo"", ""tickerDetectedLanguage"": ""eo"", ""translations"": {""cn"": {""name"": ""\u53cb\u597d\u7684"", ""ticker"": ""\u53cb\u597d\u7684""}, ""en"": {""name"": ""Friendly"", ""ticker"": ""Friendly""}}}, ""45"": 201, ""46"": ""jup_enjoyoors"", ""47"": 2151, ""48"": 4540, ""49"": null}}"
BASE,Fern,CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump,10597.515547787974,7287.039725906596,-35.24376591912304,-0.18150539448348368,0.02531426614999535,32.016976,SellCategory.STOP_LOSS: Down 31.2% from entry ($10598 => $7287),50.0,2026-02-22T14:02:09.327011+00:00,"{""pair_address"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""token_address"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""name"": ""Fern the Holder"", ""ticker"": ""Fern"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""twitter"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""telegram"": null, ""creator_name"": ""uncleibbra"", ""top10_holders_percent"": 21.975997475495905, ""dev_holding_percent"": 0.0, ""snipers_percent"": 14.066207934182588, ""insiders_percent"": 0.0, ""bundled_percent"": 30.671886379122572, ""holders"": 63, ""volume_total"": 186.16395387299977, ""market_cap"": 86.80731104778839, ""fees_paid"": 3.440974999100002, ""total_supply"": 1000000000.0, ""txns_total"": 310, ""buys_total"": 198, ""sells_total"": 111, ""pro_traders_count"": 54, ""migrated_at"": ""2026-02-22T13:59:34.436Z"", ""created_at"": ""2026-02-22T14:00:34.436Z"", ""dev_tokens_migrated"": 6, ""dev_tokens_created"": 125, ""famous_kols"": 1, ""active_users_watching"": 91, ""twitter_followers"": 4258, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""1"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""2"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""3"": ""Fern the Holder"", ""4"": ""Fern"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""4hFFnD8q33WXbY1TwdBVy7Gsej8AXPSawknnMff3bwHK"", ""cashback"": true, ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""10"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""11"": null, ""12"": null, ""13"": 21.975997475495905, ""14"": 0.0, ""15"": 14.066207934182588, ""16"": 0.0, ""17"": 30.671886379122572, ""18"": 186.16395387299977, ""19"": 86.80731104778839, ""20"": 3.440974999100002, ""21"": 52.861397523, ""22"": 608950984.484466, ""23"": 310, ""24"": 198, ""25"": 111, ""26"": 58.51, ""27"": 1000000000.0, ""28"": 63, ""29"": 54, ""30"": ""2026-02-22T14:00:34.436Z"", ""31"": null, ""32"": 0, ""33"": 6, ""34"": ""2026-02-22T13:59:34.436Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""fundingWalletAddress"": ""G2YxRa6wt1qePMwfJzdXZG62ej4qaTC7YURzuh2Lwd3t"", ""signature"": ""2eYeRwBqT6GBKvZjcweFC2FN4q2xWp5aQVkzaM4Dc4cv1edCPJHg5yu1KFNUfkRBmftDrEPFgApsu6vRjeMnEeKZ"", ""amountSol"": 29.69878212, ""fundedAt"": ""2026-01-24T09:33:52.000Z""}, ""40"": 1, ""41"": 125, ""42"": ""2026-02-22T14:00:29.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""en"", ""tickerDetectedLanguage"": ""en"", ""translations"": {""cn"": {""name"": ""\u8d39\u6069\u00b7\u970d\u5c14\u5fb7"", ""ticker"": ""\u8568\u7c7b""}, ""en"": {""name"": ""Fern the Holder"", ""ticker"": ""Fern""}}}, ""45"": 91, ""46"": ""uncleibbra"", ""47"": 4258, ""48"": 753, ""49"": null}}"
SCALP_20,Fern,CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump,10597.515547787974,7287.039725906596,-35.24376591912304,-0.18150539448348368,0.02531426614999535,32.016948,SellCategory.STOP_LOSS: Down 31.2% from entry ($10598 => $7287),50.0,2026-02-22T14:02:09.327440+00:00,"{""pair_address"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""token_address"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""name"": ""Fern the Holder"", ""ticker"": ""Fern"", ""image"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""chain_id"": 6, ""protocol"": ""Pump V1"", ""website"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""twitter"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""telegram"": null, ""creator_name"": ""uncleibbra"", ""top10_holders_percent"": 21.975997475495905, ""dev_holding_percent"": 0.0, ""snipers_percent"": 14.066207934182588, ""insiders_percent"": 0.0, ""bundled_percent"": 30.671886379122572, ""holders"": 63, ""volume_total"": 186.16395387299977, ""market_cap"": 86.80731104778839, ""fees_paid"": 3.440974999100002, ""total_supply"": 1000000000.0, ""txns_total"": 310, ""buys_total"": 198, ""sells_total"": 111, ""pro_traders_count"": 54, ""migrated_at"": ""2026-02-22T13:59:34.436Z"", ""created_at"": ""2026-02-22T14:00:34.436Z"", ""dev_tokens_migrated"": 6, ""dev_tokens_created"": 125, ""famous_kols"": 1, ""active_users_watching"": 91, ""twitter_followers"": 4258, ""category"": ""finalStretch"", ""raw_fields"": {""0"": ""6Q38m9f7QTuZXQyHLZ5L6eYdZ9v6iDjftWJ1nXNsNk86"", ""1"": ""CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump"", ""2"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""3"": ""Fern the Holder"", ""4"": ""Fern"", ""5"": ""https://axiomtrading.sfo3.cdn.digitaloceanspaces.com/CMm5oGoG93b5sj6F3BHqHxivdjRboHPLv9Fwn3XXpump.webp"", ""6"": 6, ""7"": ""Pump V1"", ""8"": {""associatedBondingCurve"": ""4hFFnD8q33WXbY1TwdBVy7Gsej8AXPSawknnMff3bwHK"", ""cashback"": true, ""creator"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""isMayhem"": false, ""isOffchain"": false, ""tokenProgram"": 1}, ""9"": ""https://www.tiktok.com/@cricketsscorner/video/7608811127249571102"", ""10"": ""https://x.com/uncleibbra/status/2025571397569782205"", ""11"": null, ""12"": null, ""13"": 21.975997475495905, ""14"": 0.0, ""15"": 14.066207934182588, ""16"": 0.0, ""17"": 30.671886379122572, ""18"": 186.16395387299977, ""19"": 86.80731104778839, ""20"": 3.440974999100002, ""21"": 52.861397523, ""22"": 608950984.484466, ""23"": 310, ""24"": 198, ""25"": 111, ""26"": 58.51, ""27"": 1000000000.0, ""28"": 63, ""29"": 54, ""30"": ""2026-02-22T14:00:34.436Z"", ""31"": null, ""32"": 0, ""33"": 6, ""34"": ""2026-02-22T13:59:34.436Z"", ""35"": false, ""36"": [], ""37"": true, ""38"": false, ""39"": {""walletAddress"": ""gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx"", ""fundingWalletAddress"": ""G2YxRa6wt1qePMwfJzdXZG62ej4qaTC7YURzuh2Lwd3t"", ""signature"": ""2eYeRwBqT6GBKvZjcweFC2FN4q2xWp5aQVkzaM4Dc4cv1edCPJHg5yu1KFNUfkRBmftDrEPFgApsu6vRjeMnEeKZ"", ""amountSol"": 29.69878212, ""fundedAt"": ""2026-01-24T09:33:52.000Z""}, ""40"": 1, ""41"": 125, ""42"": ""2026-02-22T14:00:29.000Z"", ""43"": 0, ""44"": {""nameDetectedLanguage"": ""en"", ""tickerDetectedLanguage"": ""en"", ""translations"": {""cn"": {""name"": ""\u8d39\u6069\u00b7\u970d\u5c14\u5fb7"", ""ticker"": ""\u8568\u7c7b""}, ""en"": {""name"": ""Fern the Holder"", ""ticker"": ""Fern""}}}, ""45"": 91, ""46"": ""uncleibbra"", ""47"": 4258, ""48"": 753, ""49"": null}}"
