strategy_id,token_symbol,token_address,entry_price,exit_price,pnl_percent,profit,fees_paid,duration_seconds,exit_reason,entry_confidence,timestamp
Bot_022,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,13793.226768789586,11493.759638287562,-21.525104869769844,-0.11085429007931469,0.02749935185321707,2.2613,SellCategory.STOP_LOSS: Down 16.7% from entry ($13793 => $11494),65.5,2026-02-23T23:50:31.419494+00:00
Bot_025,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,14254.258685912404,11493.759638287562,-24.06325379389864,-0.123925757038578,0.027095079679219237,15.679241,SellCategory.STOP_LOSS: Down 19.4% from entry ($14254 => $11494),31.5,2026-02-23T23:50:31.420102+00:00
Bot_147,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,12430.848496737028,1.852846833883262,0.0190843223889976,0.062445906878010236,2.29463,SellCategory.SECURITY_FAILED: Bundled 39.8% (max 38.0%),70.3,2026-02-23T23:50:33.715410+00:00
Bot_163,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,13793.226768789586,12430.848496737028,-15.127028678097782,-0.07790419769220358,0.02851842687549886,7.288876,SellCategory.SECURITY_FAILED: Bundled 39.8% (max 39.0%),64.8,2026-02-23T23:50:33.715717+00:00
Bot_165,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,8677.602547172975,11031.419746429032,19.71985020555481,0.10155722855860727,0.03406878026469919,6.274445,SellCategory.TAKE_PROFIT: Up 27.1% from entry ($8678 => $11031),45.7,2026-02-23T23:50:36.419560+00:00
Bot_006,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,8677.602547172975,11353.657367955448,23.21697393636242,0.11956741577226648,0.034625796364090716,6.681781,SellCategory.TAKE_PROFIT: Up 30.8% from entry ($8678 => $11354),63.400000000000006,2026-02-23T23:50:36.826214+00:00
Bot_069,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,8677.602547172975,12412.992500105642,34.71353976865765,0.17877472980858689,0.03645695040645114,7.471303,SellCategory.TAKE_PROFIT: Up 43.0% from entry ($8678 => $12413),58.5,2026-02-23T23:50:37.616011+00:00
Bot_049,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,8677.602547172975,13153.825137519507,42.75351779662494,0.22018061665261845,0.03773754484492634,8.467072,SellCategory.TAKE_PROFIT: Up 51.6% from entry ($8678 => $13154),70.1,2026-02-23T23:50:38.611691+00:00
Bot_153,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,8665.343907983743,13153.825137519507,42.95546752721212,0.22122065776514244,0.03776971106490131,6.275312,SellCategory.TAKE_PROFIT: Up 51.8% from entry ($8665 => $13154),52.9,2026-02-23T23:50:38.612781+00:00
Bot_070,DRINK,F1hwDNVAkaVTKLgs1vGs5MVQHXArQ7gXQZcQ5pbvpump,7747.544620497022,13153.825137519507,59.890436303215026,0.3084357469615574,0.04046708495757394,11.594386,SellCategory.SECURITY_FAILED: Bundled 34.6% (max 34.3%),41.0,2026-02-23T23:50:38.821471+00:00
Bot_038,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,13829.094439660514,13.309452543305838,0.06854368059802507,0.03304774269890799,7.889495,SellCategory.SECURITY_FAILED: Bundled 40.4% (max 40.0%),48.6,2026-02-23T23:50:39.309724+00:00
Bot_025,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,15702.162728594736,19.862988247396544,0.1022943894740922,0.034091579055899754,8.00597,SellCategory.TAKE_PROFIT: Up 27.3% from entry ($12337 => $15702),35.1,2026-02-23T23:50:41.320369+00:00
Bot_060,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,15702.162728594736,19.862988247396544,0.1022943894740922,0.034091579055899754,8.006181,SellCategory.TAKE_PROFIT: Up 27.3% from entry ($12337 => $15702),38.1,2026-02-23T23:50:41.320691+00:00
Bot_089,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,15808.508335907289,20.67478102395805,0.10647512227338396,0.03422088007031084,7.820911,SellCategory.SECURITY_FAILED: Bundled 43.6% (max 41.6%),45.400000000000006,2026-02-23T23:50:41.539024+00:00
Bot_099,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,15808.508335907289,20.67478102395805,0.10647512227338396,0.03422088007031084,7.82104,SellCategory.SECURITY_FAILED: Bundled 43.6% (max 42.0%),51.9,2026-02-23T23:50:41.539192+00:00
Bot_183,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,15808.508335907289,20.67478102395805,0.21295024454676792,0.06844176014062169,7.821111,SellCategory.SECURITY_FAILED: Bundled 43.6% (max 43.4%),39.1,2026-02-23T23:50:41.539545+00:00
Bot_086,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,14120.485664771895,15.696982712931629,0.08083946097159789,0.03342802456613189,11.200763,SellCategory.TAKE_PROFIT: Up 22.9% from entry ($11494 => $14120),45.8,2026-02-23T23:50:42.621201+00:00
Bot_002,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,14228.978292579282,16.58592307815062,0.0854175038524757,0.03356961352121059,11.302529,SellCategory.TAKE_PROFIT: Up 23.8% from entry ($11494 => $14229),57.5,2026-02-23T23:50:42.721895+00:00
Bot_194,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,16707.123773205036,27.534392241946538,0.14180212004602466,0.03531346763028942,10.202031,SellCategory.TAKE_PROFIT: Up 35.4% from entry ($12337 => $16707),55.6,2026-02-23T23:50:43.517091+00:00
Bot_083,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,18836.760550845855,43.79104633869272,0.22552388864426753,0.037902800679719614,12.320958,SellCategory.TAKE_PROFIT: Up 52.7% from entry ($12337 => $18837),57.2,2026-02-23T23:50:45.635553+00:00
Bot_127,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,18836.760550845855,43.79104633869272,0.22552388864426753,0.037902800679719614,12.321466,SellCategory.TAKE_PROFIT: Up 52.7% from entry ($12337 => $18837),68.0,2026-02-23T23:50:45.636229+00:00
Bot_139,john,38BWYnPbxVJFoPDscuR6kru1oa9Lgq7gmxEdNNUgpump,12336.980625818682,18836.760550845855,43.79104633869272,0.22552388864426753,0.037902800679719614,12.321562,SellCategory.TAKE_PROFIT: Up 52.7% from entry ($12337 => $18837),43.2,2026-02-23T23:50:45.636368+00:00
Bot_165,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,14465.694703178367,18.5254721216567,0.09540618142653201,0.03387854169360408,15.004666,SellCategory.TAKE_PROFIT: Up 25.9% from entry ($11494 => $14466),45.7,2026-02-23T23:50:46.425527+00:00
Bot_006,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912926,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),63.400000000000006,2026-02-23T23:50:51.332328+00:00
Bot_060,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,12338.043731316702,16424.850521593115,25.36884654823264,0.1306495597233981,0.03496854308422881,15.202332,SellCategory.TAKE_PROFIT: Up 33.1% from entry ($12338 => $16425),38.1,2026-02-23T23:50:51.333129+00:00
Bot_069,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912874,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),58.5,2026-02-23T23:50:51.333243+00:00
Bot_101,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912904,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),53.1,2026-02-23T23:50:51.333421+00:00
Bot_134,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912901,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),60.4,2026-02-23T23:50:51.333592+00:00
Bot_139,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912942,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),53.2,2026-02-23T23:50:51.333665+00:00
Bot_159,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.912959,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),54.0,2026-02-23T23:50:51.333787+00:00
Bot_166,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,19.913024,SellCategory.TAKE_PROFIT: Up 42.9% from entry ($11494 => $16425),46.800000000000004,2026-02-23T23:50:51.333889+00:00
Bot_089,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.41859,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 41.6%),55.400000000000006,2026-02-23T23:50:51.839075+00:00
Bot_099,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.418744,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 42.0%),61.9,2026-02-23T23:50:51.839250+00:00
Bot_136,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.418742,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 42.3%),56.1,2026-02-23T23:50:51.839446+00:00
Bot_168,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.418746,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 40.8%),57.2,2026-02-23T23:50:51.839624+00:00
Bot_173,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.418791,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 41.8%),38.4,2026-02-23T23:50:51.839690+00:00
Bot_192,ANIMALS,7iwb7DSjMzbEhamtghZ27tSU2EqrMpAp6F9DsT8jpump,11493.759638287562,16424.850521593115,34.577924015756054,0.17807630868114366,0.036435349753025065,20.418818,SellCategory.SECURITY_FAILED: Bundled 42.8% (max 40.5%),57.1,2026-02-23T23:50:51.839811+00:00
